original_text,label_name
Estimated time arrival for transfers?,transfer_timing
I don't have any idea what's going on but all of my transfers keep getting declined. I have double-checked over all of my recipient names and they are correct.,declined_transfer
"I don't know if this is an issue with the ATM or my account, but I just tried withdrawing 30 pounds from the ATM I'm at now and it only gave me 10. Is this a glitch or what exactly is going on?",wrong_amount_of_cash_received
How can I get money in my home currency while I'm traveling internationally? I wanted to take it out of a local ATM but am worried that I will get charged extra fees.,wrong_exchange_rate_for_cash_withdrawal
Please help me delete this account.,terminate_account
How do I unblock my PIN?,pin_blocked
I want to cancel a transfer I just made.,cancel_transfer
Is there a fee for transferring money,transfer_fee_charged
Your ATM pin can be changed at any VISA or MasterCard ATM with PIN services. Certain countries don't support ATM pin changes.,change_pin
There is unexpected money in my account.,cash_withdrawal_not_recognised
The recipient can not locate funds.,transfer_not_received_by_recipient
"I have made a withdraw from an ATM this last holiday, why is there such a high charge from this transaction?",wrong_exchange_rate_for_cash_withdrawal
Where's the button to top up with a cheque?,top_up_by_cash_or_cheque
"This is URGENT, I typed the wrong payment information for a payment I needed to make and have clicked send, I need to reverse the transaction immediately.",cancel_transfer
Fees for currency exchange,exchange_charge
Why was there a fee on my cash withdrawal?,cash_withdrawal_charge
"If I lost my phone, how can I stop someone from accessing my account through the app?",lost_or_stolen_phone
What is the necessity of verifying the top up?,verify_top_up
At which ATMs can I use this card?,atm_support
How old do my kids need to be to use your service?,age_limit
Why do you guys need to verify my identity?,why_verify_identity
Is there a fee for exchanging currency?,exchange_charge
"I need to transfer money into my account, HOW?",transfer_into_account
Can I use your app to exchange USD for GBP?,exchange_via_app
I think you reverted my top up.,top_up_reverted
My card expires next week. How do I get a new one?,card_about_to_expire
I'm not able to verify my identity.,unable_to_verify_identity
How many active transactions can I make with a disposable card?,disposable_card_limits
I'm pretty sure my top up is still pending.,pending_top_up
I am trying  to  transfer and  it has been  stopped why is  that,beneficiary_not_allowed
I'd like to know what the foreign exchange rate will be.,exchange_rate
I tried to deposit a cheque into my account and it is not letting me.,top_up_by_cash_or_cheque
do i need a pin,get_physical_card
"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?",cash_withdrawal_not_recognised
Is there a Mastercard ATM nearby?,atm_support
I want to do a cash deposit to top up. How do I do this?,top_up_by_cash_or_cheque
Am I charged if I make a top-up?,top_up_by_bank_transfer_charge
I'd like to know why my top-up was canceled please.,top_up_reverted
can I have a non virtual card?,order_physical_card
I just realized I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow.,cancel_transfer
Hello. I'm on holiday and didn't bring any cash with me. I need to withdrawal my home currency from one of your machines. Do you have any that will do this and is there a charge?,wrong_exchange_rate_for_cash_withdrawal
the conversion value for my card payments is incorrect.,card_payment_wrong_exchange_rate
Where do I go to change GBP?,exchange_via_app
Balance hasn't been updated following a cheque or cash deposit,balance_not_updated_after_cheque_or_cash_deposit
There's a payment with my card that I didn't perform. I don't know that name shown.,card_payment_not_recognised
do i need to wait for my card before i get pin,get_physical_card
My top up is not working,top_up_failed
Weird charges are appearing in my debit account.,direct_debit_payment_not_recognised
"How much is a cross currency exchange, and can I check to see if I have any discounts available?",exchange_charge
Do you charge for physical cards,order_physical_card
I transferred money and it didn't get there.,transfer_not_received_by_recipient
"I requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money.  I don't know what's going on, or why the money is getting into my account--could you please help?",Refund_not_showing_up
I got less cash than what I specified for through the ATM.,wrong_amount_of_cash_received
I need to change my PIN. Can I do that at a cash machine?,change_pin
How do I fix my card if it is broken?,card_not_working
There was an extra fee when I paid with the card.,card_payment_fee_charged
There is a transaction showing in my app that I did not make as I have not used that card all day.  Please reimburse this amount to my account.,direct_debit_payment_not_recognised
The payment for the card did not go through,declined_card_payment
"My card has not arrived yet, where is it?",card_arrival
Somebody used my card to make a purchase,card_payment_not_recognised
Where is my PIN located?,get_physical_card
Why was my Payment declined,declined_card_payment
Do exchanges cost more?,exchange_charge
Do currency exchanges cost extra?,exchange_charge
What is the process to activate a card,activate_my_card
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,cash_withdrawal_not_recognised
Why did my top-up get reverted?,top_up_reverted
I am not able to do a transfer to an account,beneficiary_not_allowed
Can friends I have top-up my account?,topping_up_by_card
I was overcharged an additional pound.,extra_charge_on_statement
I need to verify my identity,verify_my_identity
"While getting cash, I was charged a fee.",cash_withdrawal_charge
I need my virtual card,getting_virtual_card
I received a message from a seller stating they hadn't received my money even though it definitely came out of my account. The money has now been deposited back into my account. Please get this resolved as soon as possible.,reverted_card_payment?
For what reason can I not transfer money to a beneficiary?,beneficiary_not_allowed
Is there a fee for sending additional cards?,getting_spare_card
Your service is bad.  Close my account.,terminate_account
How much would it cost me for a bank transfer to top up my account?,top_up_by_bank_transfer_charge
I cannot see the card PIN anywhere?,get_physical_card
"I see random purchases to my account, was it hacked?",compromised_card
I need someone to assist me with explaining how much I can top-up.,top_up_limits
Why did a transaction I made charge me $1?,extra_charge_on_statement
how do i get a new card,order_physical_card
"Hi! I was wondering if you can help me. I used the city centre ATM to get some cash, but the machine declined my card. My account shows that transaction is still pending. I didn't receive the money, so please cancel that transaction.",pending_cash_withdrawal
Where is the virtual card located?,getting_virtual_card
Why is a payment I made reverted back to my account?,reverted_card_payment?
Do you need to know my first and last name?,why_verify_identity
I saw there is a cash withdrawal from my account via the app which I did not complete.,cash_withdrawal_not_recognised
atm ate my card,card_swallowed
I did a payment but it was reverted by the app,reverted_card_payment?
What are disposable cards?,get_disposable_virtual_card
"I show another charge on my card from when I used it, why?",card_payment_fee_charged
I submitted my transfer but it has been pending for quite a while and I was wondering what takes so long? why hasn't it completed,pending_transfer
Some idiot stole my card.,lost_or_stolen_card
I was charged for a cash withdrawal.,cash_withdrawal_charge
My card payment failed.,declined_card_payment
How do I receive money from someone?,receiving_money
What currencies can I use to top up my account?,transfer_into_account
It doesn't look like the top-up completed.,pending_top_up
How do I top up on my card?,topping_up_by_card
When will a transfer reach my account?,transfer_timing
My card was topped this morning but I can't see the funds. Why didn't it complete?,pending_top_up
My statement shows charges for things I never purchased. Were my account details stolen?,compromised_card
My automatic top-up was unsuccessful,top_up_reverted
I tried to get $100 but I just got $20,wrong_amount_of_cash_received
How can I top-ff my account using my Apple Watch?,apple_pay_or_google_pay
Why was I charged a fee? I thought shopping was free?,card_payment_fee_charged
Why has my card been declined?  whats the deal?,declined_card_payment
please cancel the transaction,cancel_transfer
With one disposable card how many transactions can i do?,disposable_card_limits
"I am missing some funds from my account - I tried to transfer them using my credit card number, and it disappeared.",topping_up_by_card
I completed a money transaction but the recipient hasn't received it,transfer_not_received_by_recipient
Why isn't this accepting my identity?,unable_to_verify_identity
Is there a limit to the number of disposable cards I can have?,disposable_card_limits
I'm cancelling this charge. I still have not received what I bought from these people a while ago.,request_refund
Please help me!  My physical card isn't working right.,card_not_working
"There are a couple payments with my card shown in the app that i really didn't make myself. What's happenning with this, does someone has access to my card?!",card_payment_not_recognised
Card activation is not working. What do i do?,activate_my_card
"$1 extra has been charged on my statement, why is that?",extra_charge_on_statement
How do I use a cheque to top up?,top_up_by_cash_or_cheque
Is there a discount for multiple currency exchanges?,exchange_charge
My phone is missing.,lost_or_stolen_phone
How do I validate my identity.,verify_my_identity
My top-up was cancelled; will I receive a refund?,top_up_reverted
Where do I look for cash top up?,top_up_by_cash_or_cheque
Can I use this app to change money?,exchange_via_app
I'd like to cancel a transfer,cancel_transfer
I want to know if there is a maximum I can top up.,top_up_limits
There is payment showing that I didn't do.,card_payment_not_recognised
My new pin needs to be set.,change_pin
"Is there something wrong with my card payment? It's been pending a really, really long time.",pending_card_payment
Why is my last cheque deposit taking so long?,balance_not_updated_after_cheque_or_cash_deposit
I can't log in with this passocde,passcode_forgotten
"Bank transfer to account did not show up, please help?",balance_not_updated_after_bank_transfer
why is there a fee for a payment on my card?,card_payment_fee_charged
"I have received my statement but I do not see my refund, why is that?",Refund_not_showing_up
Why is there a fee for doing a transfer?,transfer_fee_charged
My withdrawal was cancelled.,declined_cash_withdrawal
How can I exchange GBP for AUD?,exchange_via_app
My top-up appears to be pending.,pending_top_up
Why did I get a fee for getting cash?,cash_withdrawal_charge
How do I make my PIN work again?,pin_blocked
How do I see my source of funds?,verify_source_of_funds
I see cash withdrawal activity in the app that is not mine.,cash_withdrawal_not_recognised
Why was I charged twice for my item!,transaction_charged_twice
The wait for this transfer seems to be taking a very long time.  It is very important that it goes through quickly. Can you please tell me how long it may take?,pending_transfer
Do you support other currencies?,fiat_currency_support
Why is there a cash withdrawal I didn't make?,cash_withdrawal_not_recognised
What should I do?  My card has been stolen!,lost_or_stolen_card
"I don't know what's wrong, my contactless stopped working. Tried it in a few different places today and it didn't work in any of them.",contactless_not_working
Is a physical charge extra,order_physical_card
My top-up hasn't happened yet.,pending_top_up
"My card couldn't complete a transfer, why?",failed_transfer
My transaction is still showing that is pending from my cash withdrawal.,pending_cash_withdrawal
How come I can't get money at the ATM,declined_cash_withdrawal
Do i need to verify my top up?,verify_top_up
"help, lost my card",lost_or_stolen_card
"If my phone is missing, can I block someone from using the app?",lost_or_stolen_phone
Is it possible for me to top up with Google Pay?,apple_pay_or_google_pay
What is the fee for a cash withdrawal?,cash_withdrawal_charge
What's the tracking on the card you sent?,card_arrival
I think someone is using my card to make transactions I don't remember.,compromised_card
I need to change my account details,edit_personal_details
are there any exchange fees,exchange_charge
how can i add money from my amex card,supported_cards_and_currencies
what documentation do I need for the identity check?,verify_my_identity
I didn't cancel my card payment.,reverted_card_payment?
I want to make an online purchase but I don't want to use my credit card. Can you tell me how a disposable virtual card works and where I can apply for one?,get_disposable_virtual_card
I am inquiring about why there was an extra fee charged when I used an ATM.,cash_withdrawal_charge
got married and need to change name,edit_personal_details
"I can't see if the transfer I did a couple days ago is in my account yet. I double checked my info before sending, too. Can you check this?",transfer_not_received_by_recipient
Do you have any fees if I want to add money using an international card.,top_up_by_card_charge
I was double-charged for a transaction,transaction_charged_twice
My statement has not shown my refund.,Refund_not_showing_up
What's the expected wait time to recieve my new card?,card_arrival
"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?",cash_withdrawal_not_recognised
where to i get my funds from?,verify_source_of_funds
Can I add funds to the card directly from my bank account?,transfer_into_account
I need to know where I can withdraw money.,atm_support
"I've use this account all the time, including over this past month, to pay for things from my new place abroad. I'm a really good customer, so why do I suddenly have new fees? I should be rewarded instead of charged more fees.",transfer_fee_charged
Why isn't my balance updating after depositing cheques and cash.,balance_not_updated_after_cheque_or_cash_deposit
Im very upset as my top-up was canceled and I have no idea why.,top_up_reverted
Is there a charge for topping up by transfer?,top_up_by_bank_transfer_charge
I think someone may be using my card.,compromised_card
I'm in China and really need a new card.,card_about_to_expire
My card isn't working anymore.,card_not_working
Am I allowed to change my PIN anywhere?,change_pin
Why am I being a charged for using my card?,card_payment_fee_charged
I have a top-up that's still pending and wanted to know about it.,pending_top_up
Will I be charged for adding money using an international card?,top_up_by_card_charge
How long for money transfer to show?,pending_transfer
Help me verify my identify?,unable_to_verify_identity
And what about the Card's PIN?,get_physical_card
What is the limit to a top-up?,top_up_limits
My account has a weird withdrawal.,cash_withdrawal_not_recognised
I want a refund on this.,request_refund
Will there be a charge for topping up by account with a SEPA transfer?,top_up_by_bank_transfer_charge
Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.,balance_not_updated_after_bank_transfer
What information do I need to gather in order to activate my card?,activate_my_card
The exchange rates are?,exchange_rate
Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?,transfer_fee_charged
"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.
",compromised_card
My card payment had the wrong exchange rate,card_payment_wrong_exchange_rate
I have a direct debit I didn't make,direct_debit_payment_not_recognised
This debit is not my transcation. How do I get my money out back?,direct_debit_payment_not_recognised
Please help me!  I need to cancel a transaction.,cancel_transfer
What if my top up didn't work?,top_up_failed
My top-up is taking a very long time to complete.,pending_top_up
Will there be a fee to receive a physical card?,order_physical_card
The ATM didn't give me the the withdraw amount requested.,wrong_amount_of_cash_received
Why was my cash withdrawal given the wrong exchange rate?,wrong_exchange_rate_for_cash_withdrawal
I think someone has access to my card numbers that shouldn't.,compromised_card
Can I use my salary for this?,receiving_money
My contactless payments don't work.,contactless_not_working
"It seems my card payment was completed twice. I paid at the store previously and the first one did not seem to go through. After a second attempt, it did go through. I now see within the app that I have been charged twice with one of them pending. Can you please remove the pending amount because it is clearly something that was declined?",transaction_charged_twice
"My card is expiring soon, How do I order a new card?",card_about_to_expire
At which locations can I order a card?,order_physical_card
Can you tell me the names of the fiat currencies that I can use at your institution?,fiat_currency_support
Where is my money that I transfered?!,balance_not_updated_after_bank_transfer
Looks like my top up failed.,top_up_failed
Is there a limit when using auto top-up?,automatic_top_up
"When getting my ID checked, what are the steps involved?",verify_my_identity
What is the extra fee that showed up on my card?,card_payment_fee_charged
I was at the ATM trying to made a withdraw and I was declined.,declined_cash_withdrawal
"I recently reported my card as missing/lost, and I just found it. Can I still use it?",card_linking
Can I deposit a check?,top_up_by_cash_or_cheque
I made a payment that got charged twice instead of once.,transaction_charged_twice
"I need to set up an account for my daughter, how would I do that?",age_limit
"phone is gone, what should i do",lost_or_stolen_phone
I was taking out funds and was unable to regain my card.,card_swallowed
what are limits to top up,top_up_limits
Why did they take more money out then I withdrawed?,cash_withdrawal_charge
Can you see my new balance yet?,balance_not_updated_after_bank_transfer
need help with google pay top up,apple_pay_or_google_pay
I had to pay in order to do a transfer,transfer_fee_charged
I cannot use my PIN.,pin_blocked
Have you sent out my card yet?,card_arrival
Is there a way my new card can be renewed?,activate_my_card
What countries have access to this service.,country_support
How can I go about getting a disposable virtual card?,get_disposable_virtual_card
"I've been waiting for 3 days, why is my withdrawal still pending?",pending_cash_withdrawal
I can't do the verification.,why_verify_identity
"I have enough money in my account, so why is my card being declined?",declined_card_payment
I made a transaction at an atm and was charged extra for it.,cash_withdrawal_charge
What ATM locations are near me?,atm_support
What does pending payment mean?,pending_card_payment
I made a top up yesterday but it's still pending.,pending_top_up
Where can I go to update my personal profile?,edit_personal_details
Can I have a refund?,request_refund
Why is the exchange rate different than expected on my transaction?,wrong_exchange_rate_for_cash_withdrawal
There is the same transaction showing more than once.,transaction_charged_twice
I want to choose a new PIN.,change_pin
Is there a top-up limit?,top_up_limits
Where can I find the exchange rate for my transfer?,exchange_rate
How to edit personal details?,edit_personal_details
Where do I order my card?,order_physical_card
Why did the app deny my top up?,top_up_failed
"I'm waiting for a transfer from the US, how much longer?",transfer_timing
What do i do to get a physical card?,order_physical_card
When can I expect the transfer to be complete?,transfer_timing
What do i do if the exchange rate was wrong for the item i bought overseas?,card_payment_wrong_exchange_rate
"My things were stolen yesterday and I can't use any apps or anything, so I am going to need some help.",lost_or_stolen_phone
Do you charge for transfers?,top_up_by_bank_transfer_charge
What are the steps to verify my identity?,verify_my_identity
How many times can I use a disposable card?,disposable_card_limits
Can I use the app without my phone?,lost_or_stolen_phone
The top-up verification code is not visible.,verify_top_up
My credit card seems to have been declined for top up. Why is it not going through? Can you tell me what's going on?,top_up_failed
There was a fee charged when I paid with my card.,card_payment_fee_charged
Why isn't my top up showing?  Was the money reversed?,top_up_reverted
"Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?",direct_debit_payment_not_recognised
Is there any age limit?,age_limit
Why is there a fee for using my card?,card_payment_fee_charged
I asked for more cash than what was received,wrong_amount_of_cash_received
Why did I need to verfiy my identity?,why_verify_identity
Is there a way I can get my ATM card back from the machine?,card_swallowed
I did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate
"Even though I added money ey to the card, I couldn't use it",pending_top_up
A transaction is showing more than once.,transaction_charged_twice
How do I freeze my account?,compromised_card
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,cash_withdrawal_not_recognised
My credit card for was not approved for a top-up transaction.  What happened?,top_up_failed
How can we correct a mistake on an ATM transaction?  The app shows what I should have gotten.,wrong_amount_of_cash_received
I thought transfers were free. Why was I charged to transfer?,transfer_fee_charged
Can my card be used everywhere?,card_acceptance
Can my friend send me money if it is not in US dollars?,receiving_money
is it possible to cancel transactions?,cancel_transfer
How many days until my US transfer arrives?,transfer_timing
my atm cash out is still pending,pending_cash_withdrawal
"Hello-Can you please help me get a refund from this merchant?  I ordered a product and would like to return it. I have been unsuccessful in getting the merchant to return my request for the past several days.  I understand it can take up to 45 days to process the dispute and issue a refund, however, if this can be expedited faster it would be very helpful to me.",request_refund
How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info.,card_payment_fee_charged
Will it cost more money if my currency needs to be exchanged?,exchange_charge
What happens if a merchant doesn't accept a payment?,reverted_card_payment?
When will my new card be delivered?,card_arrival
What is the max I can top up?,top_up_limits
There's a payment in the app I don't recognize.,card_payment_not_recognised
Should I order a new card before I freeze my original one?,compromised_card
Is there a way to make my old card usable with the app?,card_linking
would a visa or mastercard be more suited to me?,visa_or_mastercard
"I used my card to make a payment a while ago and its still pending, Why is it taking so long?",pending_card_payment
What is the process for activating my card?,activate_my_card
How do I report a cash withdrawal that wasn't me?,cash_withdrawal_not_recognised
Last week I put a cash deposit into my account and it is still isn't there.,balance_not_updated_after_cheque_or_cash_deposit
I've made a transfer from France two days ago but I was wondering if international transfers take longer to arrive because it hasn't made it yet.,balance_not_updated_after_bank_transfer
I have a new card and I need to activate it.,activate_my_card
How do I get a real card?,order_physical_card
What can I do with a disposable virtual card?,get_disposable_virtual_card
Can my teenager have an account?,age_limit
Help me find the transfer that I did.,balance_not_updated_after_bank_transfer
top-up is slow to process,pending_top_up
What is the longest that a payment will show pending?  There is one showing that has been sitting there a few days.,pending_card_payment
Is there a top-up limit that I have to stay under during a given period of time?,top_up_limits
The ATM didn't give me the amount I asked for,wrong_amount_of_cash_received
What is the fastest that I can make a transfer?,transfer_timing
"There was money taken out of my account, and I'm pretty sure I didn't do it.",cash_withdrawal_not_recognised
How old do I need to be?,age_limit
Why am I being charged again?,transaction_charged_twice
can i go into my app to find my pin,get_physical_card
"I just got my card and want to use it, how do I activate my card?",activate_my_card
Why would my card payment be cancelled?,reverted_card_payment?
how can the money machine keep my card what do i need to do?,card_swallowed
How long will it take my card to get here?,card_delivery_estimate
Why hasn't my card arrived yet?,card_arrival
"How come you charge for cash withdrawals? I withdrew cash after buying groceries today, and there seems to be a new fee",cash_withdrawal_charge
Please explain why my card was declined?,declined_card_payment
Will I be charged for a cash withdrawal?,cash_withdrawal_charge
where can I get the info for my funds,verify_source_of_funds
How do I make my top up complete?,pending_top_up
I would like to delete my account. I'm not happy with the service you're providing,terminate_account
Tell me if there is a limit to top-up.,top_up_limits
What would be the reason there's an extra fee on my statement?,extra_charge_on_statement
Why is allowance not being given to my beneficiary?,beneficiary_not_allowed
"When I tried to pay for my bus ride, the contactless payment wouldn't work. How can I prevent this in the future?",contactless_not_working
I would like to transfer funds from one account to another.,transfer_into_account
The ATM took my card.,card_swallowed
I found a charge for a direct debit that was not made by me.,direct_debit_payment_not_recognised
When did you start charging to make a withdrawal? How much is it now? I always thought it was free.,cash_withdrawal_charge
"I want to use my card, how would I activate it?",activate_my_card
Why would a transfer to an account not be allowed?,beneficiary_not_allowed
How much are you going to charge me if I top up my US card?,top_up_by_card_charge
How long will it take for my cash withdrawal to stop pending,pending_cash_withdrawal
What happens when I money transaction doesn't show up on the receiving side?,transfer_not_received_by_recipient
google pay top up did not work,apple_pay_or_google_pay
The app declined my top up. What did I do wrong?,top_up_reverted
Let me know when you charge for payments. I just checked the app and saw a fee that I wasn't warned about.,card_payment_fee_charged
Is there a few for exchanging foreign currencies?,exchange_charge
I can't recall my password.,passcode_forgotten
"Since my card is about to expire, I need a new one.",card_about_to_expire
I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.,extra_charge_on_statement
My cash deposit from a week ago is still not in my account. Can you help me please?,balance_not_updated_after_cheque_or_cash_deposit
Why can't I see the top up I made?,topping_up_by_card
is there a way to change name?,edit_personal_details
What currences are available for exchange?,exchange_via_app
When I made a cash transfer abroad the wrong exchange rate was applied,wrong_exchange_rate_for_cash_withdrawal
Please check payments on my card. There is a duplicate and I only bought it once.,transaction_charged_twice
"As advised by you, i requested seller to refund my money. A week has passed but i haven't got any update from seller. Please track the refund with the seller.",Refund_not_showing_up
I messed up and made a transaction using the wrong account.,cancel_transfer
A fee came along with me paying with card,card_payment_fee_charged
Please tell me where I can update my details since I moved.,edit_personal_details
"My details need to be changed, how can I do so?",edit_personal_details
Can I top-up my card using a bank transfer.,transfer_into_account
Can I use my account although the identity verification has not been accepted yet?,why_verify_identity
"More fees, this time for withdrawing my own cash. Why are you robbing me?",cash_withdrawal_charge
There's a Direct Debit payment in my account that I didn't make,direct_debit_payment_not_recognised
How come I was charged a transaction of $1?,extra_charge_on_statement
"I am trying to exchange AUD for GBP, how do I do that?",exchange_via_app
What can you tell me about getting a virtual disposable card?,get_disposable_virtual_card
Is verifying my identify important?,why_verify_identity
The app doesn't know it's me.,unable_to_verify_identity
How come my cash withdrawal came with an unnecessary fee?!,cash_withdrawal_charge
How would I top up with a cheque?,top_up_by_cash_or_cheque
Why haven't I gotten my new card?,card_arrival
Can i change my PIN at the ATM?,change_pin
What do I do if I completed a money transfer but the recipient hasn't received it?,transfer_not_received_by_recipient
Is there a list of where I can use my card?,card_acceptance
Can you help me get a disposable virtual card?,get_disposable_virtual_card
I am having problems transferring to a beneficiary.,beneficiary_not_allowed
I've tried using my card multiple times and it keeps getting declined.,declined_card_payment
My payment came back for something i'm trying to buy online? it's been doing it for two weeks.  do you know what the issue is?,reverted_card_payment?
Why did they charge me an extra $1?,extra_charge_on_statement
I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,failed_transfer
"I want to top up using cash, where can I do that?",top_up_by_cash_or_cheque
How do I activate my new card I just got?,activate_my_card
When will my funds transfer?,transfer_not_received_by_recipient
How are exchange rates determined?,exchange_rate
Can both a Visa and Mastercard be received from you?,visa_or_mastercard
I have not received the amount of cash i was supposed to.,wrong_amount_of_cash_received
I  see an extra 1£ charge on my app. Why did It charge me extra?,extra_charge_on_statement
How soon will I get my card?,card_delivery_estimate
I have tried a couple of times to make a purchase and my card keeps getting declined. Why do you keep denying my transfers? I have already tried a couple of times and it's not working.,declined_transfer
How to receive the actual card,order_physical_card
Does it cost extra to exchange currencies?,exchange_charge
Why is my money gone right when I attempted to top up,topping_up_by_card
What's the normal time frame for a transfer from a UK account? After just making a transfer it doesn't appear at all. I need to know if things went okay.,balance_not_updated_after_bank_transfer
I requested a refund directly from the seller but I still don't have it. I just want you to send me my money back. I did what you said to do and I still don't have it.,Refund_not_showing_up
"How do I reset a forgotten passcode, please?",passcode_forgotten
Why did my transfer not go through?,failed_transfer
"I've notice I was charged for withdrawing cash, can you explain why?",cash_withdrawal_charge
I am not satisfied with your company.  Close my account.,terminate_account
I received a different amount of cash than what I entered.,wrong_amount_of_cash_received
Will I get charged for topping up with an international card?,top_up_by_card_charge
I made a payment and it appears it is showing twice,transaction_charged_twice
How do I change my last name?,edit_personal_details
How many disposable cards can I have?,disposable_card_limits
How do I go about ordering another card?,getting_spare_card
My beneficiary didn't receive my transfer,beneficiary_not_allowed
I can't see a refund for a return I completed recently.,Refund_not_showing_up
I pulled cash from the ATM earlier. Why is it still pending if I already have the cash?,pending_cash_withdrawal
"I have never been charged for making an ATM cash withdrawal before, but I am now being charged a fee to withdraw cash. What happened?",cash_withdrawal_charge
My order needs to be canceled.,request_refund
I can't find the card PIN.,get_physical_card
How long does it take for a top-up?,pending_top_up
I cannot prove my own identity.,unable_to_verify_identity
"I just activated auto top-up, but it is not letting me enable it. Why not?",automatic_top_up
Where in the app do I link a new card?,card_linking
How much extra will I be charged for exchanging foreign currency?,exchange_charge
What is the activation process on my new card?,activate_my_card
I need immediate assistance in canceling a transfer which was a mistake. Please help me quickly so this does not go through.,cancel_transfer
When will my deposit post to my account?,balance_not_updated_after_cheque_or_cash_deposit
I'm trying to activate the auto-top up function. Where is it?,automatic_top_up
"I noticed an extra $1 charge on my statement, can you tell me why that is?",extra_charge_on_statement
I can't get my virtual card to work at all,virtual_card_not_working
"I heard that you support more than one type of fiat currency, would you tell me which ones please?",fiat_currency_support
can you tell me why my transfer failed?,failed_transfer
Why did my transfer fail?  What can I do?,failed_transfer
"Looks like my card payment was made two time by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
I tried to buy something over the Internet yesterday and got a declined error. I tried again today and got the same message. What is the issue?,declined_transfer
"My American express works with my apple pay, why is top up not working?",apple_pay_or_google_pay
I was made to pay an additional pound!,extra_charge_on_statement
"I don't see my refund money yet in my account. I asked the merchant a while ago for a refund, so I don't know what's taking so long.  Can you look into it and see if the money is there, just not in my account yet?",Refund_not_showing_up
I have trouble proving my identity.,unable_to_verify_identity
Help!  The app has an ATM withdrawl that I didn't make.,cash_withdrawal_not_recognised
What can I do if my passcode won't work?,passcode_forgotten
Why do I see an extra €1 charge on my statement?,extra_charge_on_statement
"I think something is wrong with your top up.  I've been waiting a little over an hour for this to go through, can you send it through for me?",pending_top_up
What are the current exchange rates?,exchange_rate
Can I top up my account with a check?,top_up_by_cash_or_cheque
Why has my top-up not worked?,top_up_failed
I would like to get both Mastercard and Visa card from you if that's possible.,visa_or_mastercard
I need to reset the passcode.,passcode_forgotten
Why was money taken for a transfer?,transfer_fee_charged
How do I accept exchanges to EU?,fiat_currency_support
My source of funds need verified.,verify_source_of_funds
My card doesn't accept any transaction at all. What's wrong??,card_not_working
"Hi , I just came to know I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow.",cancel_transfer
Can I request a refund,request_refund
I cannot withdraw money from the ATM,declined_cash_withdrawal
What are the steps I need to take to verify my identity?,verify_my_identity
The app denied my top-up,top_up_failed
"Help, the ATM didn't give me all the money I requested",wrong_amount_of_cash_received
My cash in the ATM is still pending,pending_cash_withdrawal
Why was I charged extra on my last UK pound to Russian ruble exchange?,card_payment_wrong_exchange_rate
How much does it cost for additional cards?,getting_spare_card
"Hae there, I have a transaction that is in progress despite the fact that the ATM was not working, what do I do to avoid being charged?",pending_cash_withdrawal
i transfered however its still pending,pending_transfer
"One of my card payments, I don't recognise the name of the merchant.",card_payment_not_recognised
i withdraw cash from the ATM and was charged a fee,cash_withdrawal_charge
When will my deposit be processed?,balance_not_updated_after_cheque_or_cash_deposit
Can I have a auto top-up when my account is short?,automatic_top_up
Is there a location near me that i can change my PIN?,change_pin
My card is lost!  Please help me!,lost_or_stolen_card
I keep checking my statements but nothing shows up! I requested a refund a long time ago but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,Refund_not_showing_up
What does it mean if my payment was reverted?,reverted_card_payment?
Can my account have different types of currency in it.,fiat_currency_support
If my card payment isn't working what do I do?,declined_card_payment
I like Mastercard better.,visa_or_mastercard
Why is my refund missing from my  statement?,Refund_not_showing_up
"I'm trying to move money from my account to elsewhere, but it's giving me an error message.",declined_transfer
Where can I check to see where the money in my account came from?,verify_source_of_funds
Can I use my account before my Identity verification has passed?,why_verify_identity
I tried to buy something online yesterday and got a message saying declined. I tried again today and got the same message. What's the problem?,declined_transfer
"Hey I tried to get some money out earlier but the machine didn't work. Now just saw the transaction still seems in progress! Can you please check what's going there, seems something is broken, I don't want to be charged for money that I haven't actually received!",pending_cash_withdrawal
How do I track my card?,card_arrival
